,id,followers,genres,name,popularity
5384,4EBLOxVwhNdq0BbTy0M6xN,13464,"['folklore boliviano', 'huayno', 'musica andina']",Llajtaymanta,41
5385,5cbutZUQE7SUCA6MsEMbBv,62250,"['bebop', 'big band', 'cool jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz fusion', 'jazz saxophone', 'soul jazz']",Hank Mobley,50
5386,7FZj349hdLfD6qzXkJLuAh,1797114,"['latin', 'latin arena pop', 'latin pop', 'pop', 'rock en espanol', 'spanish pop', 'spanish pop rock']",La Quinta Estacion,67
5387,0Vo5F5BMdBoj9PyPAoAQM1,3633,['czech folk'],Poutníci,26
5388,0vP9NaXMFKzJS2ZrSAGAoD,595,[],Won Ton Ton,27
5389,2eRJBcXt0Qmub2SKkzRKTq,10,[],Jules Bruyere,10
5390,17v5dyW9ng3iAD1AeE4Y54,471,['brazilian ccm'],Astúlio Nunes,20
5391,1wKDGglKV4FsFS85r2Dmpr,198826,['cumbia pop'],Airbag,60
5392,6eUKZXaKkcviH0Ku9w2n3V,78900234,"['pop', 'uk pop']",Ed Sheeran,92
5393,3Kf7VEIRWquxrNIuyJZnfF,41523,['britpop'],Cornershop,54
5394,6X7Q0PvITPOqe8vg4BW7Ib,132806,['classic tollywood'],Vandemataram Srinivas,33
5395,65RRLzVsnsZMSsfP0Mvzx5,481,['vintage jazz'],Skeets Tolbert,11
5396,3depo1TjT82bHDY0eHSeCh,1,[],"Giulio Neri, Orchestra di Torino della RAI, Antonino Votto",0
5397,2RKQ6Ts635MJiPAtJq4iG6,642,"['disney', 'movie tunes']",Larry Morey,38
5398,2CwKVWiwbSwSL2ynzWIChD,56,['bornehistorier'],Dirch Passer og Ove Sprogøe,13
5399,0cA5Tg15TwARIRZeiNT1RO,468615,"['adult standards', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']",Dan Fogelberg,59
5400,2ygfgKqT0a9lMUHaYjFQj9,321,[],Buttercup,13
5401,5RXnKYBIxi8zcFNCz03T71,52913,"['italian pop', 'pop virale italiano']",Ludwig,58
5402,1LKPL2O3vA3ozNsmshDg3o,893562,"['bachata', 'bachata dominicana', 'latin', 'tropical']",Zacarias Ferreira,64
5403,6F9lYsXc6Z7WMX3DtSXDLa,86884,"['anadolu rock', 'turkish rock']",Haramiler,44
5404,3meJIgRw7YleJrmbpbJK6S,613060,['hoerspiel'],Die drei ???,90
5405,2OpqcUtj10HHvGG6h9VYC5,763804,"['country', 'country rock', 'honky tonk']",George Jones,66
5406,6PZYFmF3PH6cOREAzfXiAL,28832,"[""children's music""]",The Countdown Kids,59
5407,3vq20FWRCImmgoatehNMmg,13093,"['acid rock', 'blues rock', 'psychedelic blues-rock', 'psychedelic rock']",Edgar Broughton Band,32
5408,3GBPw9NK25X1Wt2OUvOwY3,3123799,['neo mellow'],Jack Johnson,80
5409,0XdpW9SH6MVdZ4ol7umZ1Y,4786,['latin hip hop'],Don Dinero,39
5410,0kavuvnHTeqwjKLV7qPpQm,172666,"['cantautor', 'nueva cancion', 'pop romantico', 'rock nacional', 'trova']",Piero,52
5411,7fauuwWUq7GAVKzbVazvCG,412,[],Café Coado,17
5412,04cR1nGtFodGYVWNoJFIMh,16,[],Orchestre du Théâtre national de l'Opéra-Comique,40
5413,3t4P7aXVor3NxlJPZxLzOQ,672051,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",Kunal Ganjawala,56
5414,7IlRNXHjoOCgEAWN5qYksg,2670396,"['basshall', 'francoton']",Aya Nakamura,79
5415,7KXfHNqkyhPH0rZlWTVE5m,5,[],Youngman Grand,0
5416,30gu6a6DXMgjxZBtfYYOUV,9,[],Judith Hellwig,6
5417,55QhT7ZDerHcffSmRxcV9K,1199,['cocuk sarkilari'],Müjde Tuğsuz,43
5418,0c173mlxpT3dSFRgMO8XPh,8362537,"['detroit hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Big Sean,85
5419,1aVmFfdSgU2Gul9Tvdr0Ef,3076,"['classical guitar', 'spanish classical']",Federico Moreno Torroba,38
5420,4sN0HNOVlxGnhPqgSIkcIC,131,[],יענקל'ה רוטבליט,38
5421,4QDiSLl2fkDWuC4TIV7Z9Q,26431,['classic nz pop'],Mi-Sex,36
5422,5B9q1NRokzWYB7nSgnlHyv,81498,"['edm', 'italian trance', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",Giuseppe Ottaviani,56
5423,0OcTa0M4mI4tYYGKBOYqCs,2167,['rock uruguayo'],Los Terapeutas,25
5424,7FnFEVG5cc2rTQcbeVsmrh,482,['indonesian worship'],Agnes Chen,44
5425,5yXDhby2zmTTNlM08ppAQW,11212,"['classic czech pop', 'czech folk', 'czech rock']",Marta Kubišová,39
5426,76glL3hWB0hS6leFV0sI6u,13,[],alionsonny,1
5427,4sTO5nmBIlTF35aTnt6U7n,201937,"['russian alt pop', 'russian pop', 'ukrainian indie']",Luna,51
5428,0hOADm6SbRZOKlRg0klW45,13,[],Hálft í hvoru,6
5429,409jn1JWl00pCU0IxDhGTq,308,['vintage taiwan pop'],湯蘭花,42
5430,2nvZRZAeuKXzsntCKFHTKh,93808,"['bolero', 'nueva cancion', 'ranchera', 'trova']",Tania Libertad,48
5431,2MPrbqUqjMSLNe7UgI6gw1,3,[],Frithjof Sentpaul,1
5432,4cOrU2LE9V3vAhh97EPcPM,7111,['uruguayan indie'],Gustavo Ripa,33
5433,44byhimPc9Ir6XiIIcVoWb,113883,"['dangdut', 'indonesian pop', 'sholawat']",Haddad Alwi,50
5434,0SgQK24WzZf2pXBXYqHJYF,64447,[],David Foster,54
5435,1i4ed4I1y7YerI0fQV4lVc,57473,"['bebop', 'cool jazz', 'hard bop', 'jazz']",Miles Davis Sextet,32
5436,6ElgoHFh30ap09Koe8jf7C,10811,"['chicago house', 'classic house', 'deep house', 'deep soul house', 'detroit house', 'minimal tech house']",Chez Damier,37
5437,0GWCNkPi54upO9WLlwjAHd,2111662,"['boy band', 'dance pop', 'pop', 'post-teen pop']",Big Time Rush,70
5438,2GTRVovNrpq94MSO7m6VxJ,96,[],UDAUFL,29
5439,4I0BixMk7zPyKimeO3HrTa,1656,"[""australian children's music""]",Don Spencer,33
5440,3uyWI5aciHqr4PTPD0dIyu,33638,"['classic opm', 'kundiman']",Pilita Corrales,39
5441,2G8UkPZnQ8i78L8TfqP1X6,252767,"['alt z', 'indie cafe pop', 'indie pop', 'modern rock', 'pop']",Christian Leave,65
5442,1SglpJrPltamdJLLwInIL7,88693,"['c-pop', 'cantopop', 'classic cantopop', 'vintage cantonese pop', 'vintage chinese pop']",Sam Hui,51
5443,2aWjaq32aRQo58dw0w8NM6,136770,"['german heavy metal', 'german metal', 'hard rock', 'metal', 'power metal']",U.D.O.,52
5444,4U9FglMGShioV0yV8qcNFd,1319,"['classic uk pop', 'disco']",5000 Volts,23
5445,1kM5rgJvkiDMOoKX56H6pX,443496,"['bubblegum dance', 'dance pop', 'europop', 'post-teen pop']",S Club 7,62
5446,1u9tovPnCMYuZiV3EMZqDV,163065,"['chanson', 'french pop']",Mike Brant,48
5447,6A7jNA1DlUaZPTg51DOyTC,24390,"['czsk hip hop', 'slovak hip hop']",Karlo,51
5448,6HwigzRpuWoCZDqMOQc5eu,42416,"['acoustic blues', 'blues', 'chicago blues', 'country blues', 'electric blues', 'traditional blues']",Big Bill Broonzy,38
5449,7EsktL5UYzhy9sGJqZjLWy,36,[],林千郁,30
5450,2mGYHril2LuZodRtTX06BC,388080,['j-pop'],Kumi Koda,58
5451,5r2s5odRto89kixqNHepfT,307,[],Tony Stevens,11
5452,1u4z77GA1U2uqM2qcGEQ1D,2,[],許鈺珮,41
5453,6EDLWCpiBEWX51V16atdRN,1234,['jazz trio'],Hampton Hawes Trio,16
5454,56VTXSeHb276rD1lVKcfiw,15959,['japanese singer-songwriter'],Ai Kawashima,40
5455,6JXytsNesnjzxv4tHWbe9I,5933,[],Yiyo y Los Chicos 10,34
5456,0i5iO6icb7kxg48thi9gBM,1600567,"['colombian pop', 'latin', 'latin pop']",Manuel Medrano,72
5457,0TSzcpMlKQml6GITQyOrUy,129,[],Cornélio Pires,3
5458,4CYeVo5iZbtYGBN4Isc3n6,1640076,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock']",Dio,65
5459,46zuW8tHxwahYn7VNMgYTa,761101,['turkish pop'],Yalın,66
5460,4oBHTIwTL6w4QsqBDK0F87,21053,"['classic colombian pop', 'cumbia']",Cuarteto Imperial,33
5461,1smOpBuxebaAOdvmPFVYgs,320,"['latin hip hop', 'reggaeton']",Javiah,33
5462,3iKy4pbgfLe2u8YTKl1v8B,13,[],Robert Bob Omulo,39
5463,78hoprvwWi9cDX4KJvpECc,1713,[],Nico Cotton,42
5464,1G4EpdOVG07CIlZY8hz59F,17740,['latvian pop'],Intars Busulis,41
5465,4xbr3XX253Pyc7UiPCWEGh,14453,"['classic greek rock', 'greek indie']",Ypogia Revmata,32
5466,4SQMBvQigFlMhmZit2xgcp,7246,"['pinoy hip hop', 'tagalog rap']",Crakky,49
5467,1I8yEn0RSxacRvLxd8N56a,100029,"['russian dance pop', 'russian pop']",Vintage,47
5468,5BAj3AfUeNVo1zhW04UFuI,262,[],Tintin,27
5469,6Qiz9BW9MNpD5nADhXgRxX,4644,['polish rock'],SBB,20
5470,0xRXCcSX89eobfrshSVdyu,406658,"['dance pop', 'edm', 'pop dance', 'pop house', 'tropical house']",MEDUZA,83
5471,2XnnxQzxFZG8qEPjakokPM,617352,"['detroit hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",Obie Trice,64
5472,5zawO99pOdAzrwyJSSu5qE,14984,"['chinese indie', 'mandopop', 'taiwan pop', 'taiwan singer-songwriter']",鄭興,39
5473,6O67GI6ayhWHyFmOOJRLEq,24479,"['bossa nova', 'mpb', 'velha guarda']",Maysa,44
5474,6WshiDext64oLUmu6LSHAl,5075,['australian alternative rock'],The Mavis'S,27
5475,5BAyYwbv8OSfqeXMjPgWX6,557991,"['opm', 'papuri']",Toni Gonzaga,54
5476,6aCbXH85qN6xo54C7atSMx,332678,"['afrofuturismo brasileiro', 'brazilian hip hop', 'brazilian reggae']",Black Alien,65
5477,2uGKgNuq7MnKksXiSO6HjB,280403,"['brazilian edm', 'trance brasileiro']",KVSH,70
5478,4bzVQLX2gMBQVMINdAGElJ,41833,"['c-pop', 'cantopop', 'classic cantopop']",Vivian Chow,44
5479,5nk3J5EKwPwsq3GZldRW4e,68,"['honky-tonk piano', 'ragtime']",Paul Lingle,1
5480,5oiTT9V0uAPYS8TABvvjnS,139692,"['j-metal', 'j-rock', 'visual kei']",LUNA SEA,46
5481,2CxLP749mup3ncPrXgCnvU,223632,"['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock', 'southern rock', 'symphonic rock']",Humble Pie,47
5482,2BHsAzS5Z5sjL9CDdWZal9,36,[],The Philharmonia Chorus,25
5483,2mxe0TnaNL039ysAj51xPQ,2257404,[],R. Kelly,72
5484,7MiRMD4od8lrhJ8sd0etP0,3119,"['boogie-woogie', 'piano blues', 'stride']","Meade ""Lux"" Lewis",22
5485,00VkipgdR6QGtdKPpXxuWA,10,[],Junkie Ravher,0
5486,44XAmn8OQeCCeigsJuju7D,156508,['indonesian pop'],Ratu,44
5487,2jrhHIIt3pMkts71ja2vp3,10365,"['classic czech pop', 'slovak pop']",Iveta Bartošová,38
5488,61EJNeLSuvuA8n8As8YENc,109,['idol kayo'],Rie Fujiwara,15
5489,7ufMsXvXuBIy3HElo7cilX,1072,[],Crooklyn Clan,48
5490,6Hf2g14O2TP25JUNZuvIgn,454524,"['latin', 'ranchera', 'tejano']",Alicia Villarreal,62
5491,33XkS6h90eeK7e6OJHw0mq,72073,"['avant-garde', 'avant-garde jazz', 'bebop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz saxophone', 'soul jazz']",Yusef Lateef,49
5492,4Gu5S2cvAxuZvPgqs5zW7e,42328,"['cumbia chilena', 'cumbia uruguaya']",Sonora Palacios,43
5493,0vYkHhJ48Bs3jWcvZXvOrP,743778,"['art punk', 'art rock', 'folk rock', 'permanent wave', 'protopunk', 'rock']",Patti Smith,62
5494,2UFqwY8A3PLcx8pAkg9g5P,644168,"['latin', 'latin pop', 'ranchera', 'regional mexican']",Diego Verdaguer,66
5495,2t5vvfFf3UdW0pJa7bz7i1,55007,"['album rock', 'hard rock']",David Coverdale,31
5496,5JxFX4pZfm0VPL6L9bRJLQ,12,[],Donald Voorhees,8
5497,0lsWSzy0GnThN26ko4tCMf,43275,"['latin', 'latin hip hop', 'panamanian pop', 'reggaeton', 'tropical']",Aspirante,41
5498,3DvdryKH4O95ZnsUZJKXpt,324487,"['funk', 'motown', 'neo soul', 'new jack swing', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",Maze,56
5499,55kipiKplrHBCZN6L1gtrv,30682,"['american folk revival', 'folk', 'folk rock']",Tom Paxton,39
5500,7knmbOGe07k85GmK50vACB,651526,"['chanson', 'francoton', 'french pop', 'french rock', 'french synthpop']",Indochine,65
5501,3FdLhnmXynPvZkbILPpB6d,75385,"['afropop', 'south african choral', 'world']",Ladysmith Black Mambazo,52
5502,1m0nEaW7JgNczyYZGUYLcu,10376,['australian alternative rock'],Motor Ace,30
5503,2JYDA6MJzbUcX1yJtOxv06,9,[],Α.Κωστής,1
5504,2qmA5QmaGZH3ky4qq25d1m,146349,['cumbia pop'],Agus Padilla,55
5505,3Ut51rRtTTigBYWL6SWlFJ,14745,"['italian ska', 'punk rock italiano']",Matrioska,32
5506,5F1aoppMtU3OMiltO8ymJ2,552465,"['hollywood', 'show tunes']",Hugh Jackman,74
5507,5r8hAKgEA92Sk4F9rVEkd0,17759,['portuguese rock'],Blasted Mechanism,25
5508,3WClgwP2nm5MpJA21mlbYO,169,[],Andrea Love,39
5509,0PpRXiKldTCVPMrvdZ0Irm,527,['kapa haka'],St. Joseph's Maori Girls College,21
5510,7g9DeYASD3RzlT4kDchsQZ,19526,"['avant-garde jazz', 'bebop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'soul jazz']",Gil Evans,40
5511,7DJrgkDtWhnyRndG5YEJB5,30154,['turkish folk'],Tolga Sağ,43
5512,3VrvtMPf98keYfWoBPx4OR,60710,['gospel'],Tramaine Hawkins,35
5513,7J2gs5q2wLq6lU4q4wkyuV,186068,['pakistani pop'],Momina Mustehsan,59
5514,14CHVeJGrR5xgUGQFV5BVM,411500,"['brooklyn drill', 'new york drill', 'trap']",Fivio Foreign,78
5515,0n1kV1G3NQrfuLGJosIGxb,46185,"['german hip hop', 'german trap']",Longus Mongus,66
5516,6rKbBZz12u0bUo40xzQE4D,107,[],何婉盈,24
5517,0o7p9WUBNSwNwLXOi87H0y,3058,"['classic polish pop', 'sung poetry']",Sława Przybylska,31
5518,77iThuw1zIXxC6yuRYoWa4,41,[],Gintarė Karaliūnaitė,8
5519,55Aa2cqylxrFIXC767Z865,10309562,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",Lil Wayne,90
5520,1xYRrfmh7NjIUY6XuJhvVm,20841,['hungarian pop'],Pápai Joci,42
5521,0lLZuPpTtNi5DxZ9QhiReO,12325,['cumbia villera'],Mr. Gato,33
5522,244uLu9lkdw39BJwlul3k8,226670,"['cyberpunk', 'dark clubbing', 'darksynth', 'synthwave']",Perturbator,58
5523,6WbwueBf5eqUudCcI8hVm2,9744,"['dainuojamoji poezija', 'lithuanian pop', 'sung poetry']",Vytautas Kernagis,37
5524,2qixIA7qPFts4yN1Av017D,20211,"['afro soul', 'south african pop', 'south african pop dance']",Mthunzi,39
5525,2WPn0emjr8XPmMOT0bBcPe,20551,"['classic soundtrack', 'lounge', 'vintage italian soundtrack']",Piero Piccioni,51
5526,4JkJK4qLTiechJHxxIP2nb,10355,"['comptine', 'musique pour enfants']",Comptines TV,54
5527,0hidKEfknd2aNabseugaN2,1572,['finnish trap'],SHRTY,46
5528,73G7RMWMbWUGc8tkXeQoJQ,30505,"['dutch pop', 'dutch rock', 'nederpop']",Het Goede Doel,47
5529,25tMQOrIU4LlUo6Sv8v5SE,590062,"['indie cafe pop', 'irish pop', 'neo mellow', 'pop', 'pop rock', 'viral pop']",Gavin James,70
5530,4IQvRKcRuA2mzB6lc2E5Pm,13492,"['boogaloo', 'latin jazz', 'musica tradicional cubana', 'salsa', 'salsa international']",Johnny Colon,37
5531,2y8Jo9CKhJvtfeKOsYzRdT,2783501,"['adult standards', 'classic rock', 'mellow gold', 'soft rock']",Rod Stewart,77
5532,7r9FLm0Rxp8u9tfSZhFxtL,81127,"['blasmusik', 'volkspop']",LaBrassBanda,50
5533,0IF46mUS8NXjgHabxk2MCM,404775,"['dance pop', 'electropop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",Kelis,71
5534,3ulUkIj0owxd4Qedpfock2,9185,"['classic soundtrack', 'soundtrack']",Miklós Rózsa,36
5535,5lByk1u1t6mtgI2cuLyMso,253,[],San Francisco Symphony Chorus,25
5536,3LPucvRgoEQ7LhOFt9WDLx,15,[],Giorgio Giorgetti,16
5537,4ITkqBlf5eoVCOFwsJCnqo,1607828,"['desi pop', 'punjabi pop']",Harrdy Sandhu,66
5538,6jG7VTyXJjdrVP4jNjDX9W,230615,"['afro soul', 'haitian gospel', 'naija worship', 'south african choral', 'south african gospel', 'south african pop', 'world worship']",Joyous Celebration,50
5539,7b1RvwuB17kp1vLoBCpakn,1474,['acid trance'],Interstate,18
5540,1ULNrQu9TKgHk4ScNCnWAH,148,['classical tenor'],Julius Patzak,17
5541,15VXpxlryEK0VZEsCOt5Ba,1111,[],Motirô,32
5542,3dayhmhJfL4I8w1PuL9MqQ,18307,['hong kong hip hop'],Tyson Yoshi,50
5543,37NIS3UOItd3CoZhude8wN,18205,"['classic hungarian pop', 'classic hungarian rock', 'hungarian rock']",Hungária,37
5544,2OcQ99wRBq4dRj9bwb6KZ2,45881,"['classic russian pop', 'russian pop', 'russian rock', 'soviet synthpop']",Mirage,40
5545,5cpxHc2y6L3Jn3FWY3z94Q,130245,"['classic malaysian pop', 'malaysian pop', 'rock kapak']",Misha Omar,46
5546,46EUu8Sigi2EPospSk1Zbq,15285,"['cumbia ecuatoriana', 'ecuadorian pop']",Sahiro,39
5547,6uVsr0lcA8nX0io948wQwH,117,[],Selim Atakan,35
5548,7jrRQZg4FZq6dwpi3baKcu,1429931,"['brazilian rock', 'mpb', 'psicodelia brasileira', 'rock baiano', 'rock nacional brasileiro']",Raul Seixas,65
5549,5olDKSsFhhmwh8UCWwKtpq,257476,"['contemporary post-bop', 'cool jazz', 'ecm-style jazz', 'jazz', 'jazz funk', 'jazz fusion', 'jazz piano']",Chick Corea,59
5550,1EVPtPxDXDGcTr6MCBhXBr,155,[],Electric Chair 3000,1
5551,6MDME20pz9RveH9rEXvrOM,4293412,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky']",Clean Bandit,81
5552,6v2fKtxH2ZyVvk4tSqWeOP,41850,['deep german hip hop'],Timi Hendrix,49
5553,6mv1MHBtZBT590HHQuwX7e,0,[],Padmadevi,0
5554,7ikySCCJo3shAEZsoKEtVK,12335,"['australian dance', 'classic hardstyle', 'euphoric hardstyle', 'hardstyle', 'rawstyle']",Rebourne,47
5555,1sssLDz8bNSqKkW1zndP0D,68934,"['cantautor', 'latin rock', 'spanish indie pop']",Marlango,42
5556,5N9mXRQoidjsUWjowibwqw,28708,[],Trevor Wesley,48
5557,1Nixbo6A4EFCaadFhZAIFA,857,[],Om Kalthom,13
5558,7zjXTCRN2IMO5vSoTY0wou,609,['dansktop'],Eddie Skoller,24
5559,23l24ONKq0y3feuY9qXOmz,3314,['vintage hollywood'],Ann Miller,24
5560,2d6JU9LvNhZR7AAtu4x2rS,24900,['disco'],Yvonne Elliman,53
5561,5zEdJmrZJHyf9B63MGsGoY,435,[],Background Ambiances,40
5562,0thQkzSyTo4l3zbpibZznQ,16875,['danish pop'],Hjalmer,47
5563,5aygfDCEaX5KTZOxSCpT9o,325820,"['blues', 'blues rock', 'classic rock', 'electric blues', 'memphis soul', 'soul blues', 'traditional blues']",Albert King,55
5564,5VRErWhTZd0si1lqt1DwoW,44221,"['classical cello', 'classical performance']",Jacqueline du Pré,50
5565,6pwL6QBunNcJgr1aufRCjQ,3187,[],Pequeña Compañia,34
5566,5vAOhgLzO7xatvz91qVCRB,1196,['sleep'],Natural White Noise Relaxation,68
5567,308gQ5eCBIiSAHmi9tqlJ6,153909,"['african reggae', 'lovers rock', 'reggae', 'roots reggae']",Lucky Dube,54
5568,5mYakBbBzPMQTfkVMIgiDM,9301,"['alt z', 'uk pop']",Georgia Ku,68
5569,4ZYtO7K6tpQGNgoRRseDOg,10722,"['hollywood', 'show tunes']",Renée Zellweger,48
5570,6jdFALQ8fljXpbb9c9NdNB,3637,[],M6,34
5571,5ZqnEfVdEGmoPxtELhN7ai,1250334,"['pop flamenco', 'rumba', 'spanish pop']",Estopa,72
5572,34FvDxviSSJGPpSYDbqJpK,3552,"['auteur-compositeur-interprete quebecois', 'chanson quebecois', 'noel quebecois']",Nicole Martin,25
5573,3EishOnQE3kd30o5V2pXdt,33761,"['classic malaysian pop', 'malaysian indie', 'malaysian pop', 'rock kapak']",Alleycats,41
5574,43GjjkciT32RuNdCzjFyZB,43,[],Leo Mathiesen,6
5575,69P1UFKEnZf2kt5F07Kp1a,1023,"['classic mandopop', 'taiwan pop']",林隆璇,42
5576,02vrqtPq7oaIuwb3huM5Hx,91,[],Sholom Secunda,11
5577,4U78sK2D3zASSB6oSR38GQ,356335,['opm'],Christian Bautista,60
5578,5s77Nldm0GrOQkMIElogdo,91338,"['swedish dancehall', 'swedish gangsta rap', 'swedish hip hop', 'swedish reggae', 'swedish trap pop']",Labyrint,49
5579,3Ces1OJeGOVGcUB0wPaPXJ,404528,"['latin alternative', 'latin hip hop', 'rap latina', 'spanish hip hop']",Mala Rodríguez,63
5580,0Ot21Sy0MDkbgacGh22omF,7830,['broken beat'],Vikter Duplaix,30
5581,2LxuAAswVgbTIcAclmyQLj,459,['japanese old school hip hop'],ツィギー,16
5582,74zU11dadivl30tYmeCOm6,482,['musica popular uruguaya'],Estela Magnone,19
5583,6yTKHzQTq8lERvsmlllWzy,870,[],Ronja Rövardotter,34
5584,57FYvfgFq1D892GiwJCYgz,353,[],Dale Evans,25
5585,2Ke7AtG16oVgN9IrkQqw69,3764,"['eurovision', 'latvian pop']",Triana Park,31
5586,7ywx4levGzk6v90WXQToXe,15379,"['classic danish pop', 'danish hip hop', 'danish pop']",Anders Matthesen,44
5587,6JAPOSeaWl61UBRKZYgAeZ,2992,"['classical performance', 'opera']",Richard Bonynge,60
5588,1wqkMc837HWUwdC8sOZ7lZ,277483,"['axe', 'mpb', 'pagode', 'samba reggae']",Banda Eva,59
5589,53kRF2DbU7dNLQYklttuPA,10644,"['classic finnish rock', 'finnish indie', 'finnish new wave', 'finnish post-punk', 'finnish punk', 'suomi rock']",Sielun Veljet,35
5590,3u4m7VJMGr0PziYF3a1cj0,6,[],Kalipada Sen,0
5591,1osHPjSdtimMMnInNeGMvq,1,[],雙燕,23
5592,04bitarCLkcC3GVESLDZgY,56457,"['classic j-rock', 'j-poprock']",THE ALFEE,44
5593,2W8UTum7bU7ue6m0r14H97,246379,"['classic soul', 'disco', 'funk', 'memphis soul', 'motown', 'quiet storm', 'soul', 'southern soul']",The Dramatics,53
5594,0uZRjholJ0fVC2J9EvnYnj,134486,"['funk', 'neo soul']",Meshell Ndegeocello,55
5595,3gQl2gqu5eDzHCa4QadktC,25794,"['classic malaysian pop', 'rock kapak']",Aris Ariwatan,35
5596,7pWXlTjky0KXWgbdZi9ebq,43207,"['classic bollywood', 'filmi']",Kalyanji-Anandji,47
5597,162DCkd8aDKwvjBb74Gu8b,180326,"['art rock', 'jazz', 'jazz funk', 'jazz fusion']",Weather Report,49
5598,5enSNzCwMx61gCMv9jaV4Q,247511,"['colombian pop', 'latin', 'latin pop', 'mexican pop', 'spanish pop']",Soraya,53
5599,70W7rQt07eDkynzl9JqHAB,48748,"['polish alternative', 'polish indie', 'polish pop']",Piotr Ziola,44
5600,12oOjZOwLlZi7YIAmFyUuA,18631,"['classic j-rock', 'japanese heavy metal', 'japanese psychedelic']",Flower Travellin' Band,28
5601,1yVmVSKnpfLDIAbghFMN3D,3641,"['cool jazz', 'hard bop', 'jazz saxophone']",Warne Marsh,33
5602,29jXXMaWfKsZpZtCp5XZtQ,2092,['melodic hard rock'],Melidian,15
5603,0SfsnGyD8FpIN4U4WCkBZ5,3799329,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",Armin van Buuren,79
5604,6fgCB45zXDURhJVchnPA0S,40118,"['banda', 'banda carnavalera', 'regional mexican', 'tamborazo']",Banda Sinaloense MM,48
5605,58mbBam4LmisXe56JnYuI0,9982,['czech rock'],Walda Gang,42
5606,1UjxAZqzphB1tsMb1aWBj0,155376,"['dominican pop', 'rap dominicano']",Omega,63
5607,2TXF68WgfTZlipUvLBsQre,133034,"['c-pop', 'classic mandopop', 'mandopop', 'taiwan singer-songwriter']",Jonathan Lee,51
5608,4OBJLual30L7gRl5UkeRcT,3701277,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",T.I.,79
5609,2Ujb61GglBJkBN0MpsIEBb,263,[],Siberia,28
5610,4o1OyohCggJ6OT5bXABdoq,209,[],The Fabulous Echoes,14
5611,3KH7WsR2JZQ94Ik8SyabU6,150262,"['afrobeat', 'afropop', 'malian blues', 'mande pop', 'world']",Amadou & Mariam,56
5612,3mlkSbKtbCsINAupFIGa2C,2707,"['latvian pop', 'latvian rock']",Ivo Fomins,29
5613,1X6zK4GNdYLdJ74dsmOlIy,1812,[],Andrew Bennett,24
5614,6IfZesOI3vKCZy8pjzVknj,19999,"['swedish idol pop', 'swedish pop']",Albin Johnsén,55
5615,1elUiq4X7pxej6FRlrEzjM,14295733,"['sertanejo', 'sertanejo universitario']",Jorge & Mateus,83
5616,0kEuO47LP8a0BZGnpslQYw,23,['italian opera'],Valentino Fioravanti,0
5617,0ntzbBdKbiyPx06Xscs9UI,42239,['classic opm'],Kuh Ledesma,42
5618,19i93sA0D7yS9dYoVNBqAA,1337237,"['italian hip hop', 'italian pop', 'trap italiana']",tha Supreme,73
5619,056KMTw6IztdQjBmFfVyO3,760884,"['italian hip hop', 'italian indie pop', 'italian pop']",Rkomi,70
5620,6USAIDgcDSYPE4cFvHibpX,274,[],Peter Knight,26
5621,4YklksA8yDtpluCCh945Sk,11978,"['focus trance', 'israeli techno', 'organic house']",Roy Rosenfeld,38
5622,6noxsCszBEEK04kCehugOp,453154,"['c-pop', 'mandopop']",A-Mei Chang,61
5623,3pxt6077A2xXBAgMrgHRPg,934,"['british classical piano', 'classical performance']",Howard Shelley,52
5624,0xma2Oom1LUh8nZPPBI6lb,897,[],Creme Soda,15
5625,4578gOJB66pNtL4Oqi09uI,717,[],Bellie Raj,40
5626,3CaANb1zZrvtE47sUfQ33e,213,[],Polo Hofer's Schmetterding,15
5627,1zgNpeHQe8GulzfVkYP2VK,163544,"['disco', 'motown', 'philly soul', 'post-disco']",The Trammps,57
5628,4pU3BpenOZFEBzORx2YBJW,141977,"['classical tenor', 'opera', 'operatic pop']",Plácido Domingo,59
5629,43PyuGRQ8dxRmOuFHHdybi,17608,['tollywood'],Pawan Kalyan,27
